Model,TBS2072
-2.024e-06,0
-2.020e-06,-0.025
-2.016e-06,0
-2.012e-06,0
-2.008e-06,0.025
-2.004e-06,0
-2.000e-06,0
-1.996e-06,0.025
-1.992e-06,0
-1.988e-06,0.025
-1.984e-06,0.025
-1.980e-06,0.025
-1.976e-06,0
-1.972e-06,0.025
-1.968e-06,0.025
-1.964e-06,0.025
-1.960e-06,0
-1.956e-06,0
-1.952e-06,0
-1.948e-06,0.025
-1.944e-06,0
-1.940e-06,0
-1.936e-06,0
-1.932e-06,0
-1.928e-06,0.025
-1.924e-06,0
-1.920e-06,0
-1.916e-06,0.025
-1.912e-06,0
-1.908e-06,0
-1.904e-06,0
-1.900e-06,0
-1.896e-06,0
-1.892e-06,0
-1.888e-06,0.025
-1.884e-06,0.025
-1.880e-06,0
-1.876e-06,0.025
-1.872e-06,0.025
-1.868e-06,0
-1.864e-06,0
-1.860e-06,0.025
-1.856e-06,0.025
-1.852e-06,0
-1.848e-06,0
-1.844e-06,0
-1.840e-06,0
-1.836e-06,0
-1.832e-06,0
-1.828e-06,0
-1.824e-06,0
-1.820e-06,0.025
-1.816e-06,0.025
-1.812e-06,0
-1.808e-06,0
-1.804e-06,0.025
-1.800e-06,0.025
-1.796e-06,0.025
-1.792e-06,0.025
-1.788e-06,0.025
-1.784e-06,0
-1.780e-06,0.025
-1.776e-06,0.05
-1.772e-06,0.025
-1.768e-06,0
-1.764e-06,0.025
-1.760e-06,0.025
-1.756e-06,0.025
-1.752e-06,0.025
-1.748e-06,0.025
-1.744e-06,0.025
-1.740e-06,0.025
-1.736e-06,0
-1.732e-06,0
-1.728e-06,0.025
-1.724e-06,0
-1.720e-06,0
-1.716e-06,0.025
-1.712e-06,0
-1.708e-06,0.025
-1.704e-06,0.025
-1.700e-06,0.025
-1.696e-06,0.025
-1.692e-06,0
-1.688e-06,0
-1.684e-06,0
-1.680e-06,0
-1.676e-06,0
-1.672e-06,0
-1.668e-06,0
-1.664e-06,0
-1.660e-06,0
-1.656e-06,0
-1.652e-06,0.025
-1.648e-06,0.025
-1.644e-06,0
-1.640e-06,0
-1.636e-06,0
-1.632e-06,0.025
-1.628e-06,0.025
-1.624e-06,0.025
-1.620e-06,-0.025
-1.616e-06,0
-1.612e-06,0
-1.608e-06,0.025
-1.604e-06,0
-1.600e-06,0
-1.596e-06,0.025
-1.592e-06,0
-1.588e-06,0.025
-1.584e-06,0.025
-1.580e-06,0
-1.576e-06,0
-1.572e-06,0.025
-1.568e-06,0.025
-1.564e-06,0.025
-1.560e-06,0.025
-1.556e-06,0
-1.552e-06,0.025
-1.548e-06,0
-1.544e-06,0
-1.540e-06,0
-1.536e-06,0
-1.532e-06,0
-1.528e-06,0
-1.524e-06,0
-1.520e-06,0
-1.516e-06,0
-1.512e-06,0
-1.508e-06,0
-1.504e-06,0
-1.500e-06,0.025
-1.496e-06,0
-1.492e-06,0.025
-1.488e-06,0
-1.484e-06,0.025
-1.480e-06,0.025
-1.476e-06,0.025
-1.472e-06,0.025
-1.468e-06,0
-1.464e-06,0.025
-1.460e-06,0.025
-1.456e-06,0
-1.452e-06,0
-1.448e-06,0
-1.444e-06,0
-1.440e-06,0
-1.436e-06,0.025
-1.432e-06,0.025
-1.428e-06,0.025
-1.424e-06,0.025
-1.420e-06,0.025
-1.416e-06,0.025
-1.412e-06,0
-1.408e-06,0.025
-1.404e-06,0.025
-1.400e-06,0
-1.396e-06,0.025
-1.392e-06,0
-1.388e-06,0
-1.384e-06,0
-1.380e-06,0.025
-1.376e-06,0
-1.372e-06,0
-1.368e-06,0.025
-1.364e-06,0.05
-1.360e-06,0.025
-1.356e-06,0.025
-1.352e-06,0.025
-1.348e-06,0.025
-1.344e-06,0
-1.340e-06,0.025
-1.336e-06,0.025
-1.332e-06,0
-1.328e-06,0.025
-1.324e-06,0
-1.320e-06,0.025
-1.316e-06,0.025
-1.312e-06,0.025
-1.308e-06,0.025
-1.304e-06,0.025
-1.300e-06,0.025
-1.296e-06,0
-1.292e-06,0.025
-1.288e-06,0.025
-1.284e-06,0
-1.280e-06,0.025
-1.276e-06,0
-1.272e-06,0
-1.268e-06,0.025
-1.264e-06,0.025
-1.260e-06,0
-1.256e-06,0
-1.252e-06,0
-1.248e-06,0
-1.244e-06,0
-1.240e-06,0.025
-1.236e-06,0.025
-1.232e-06,0
-1.228e-06,0
-1.224e-06,0
-1.220e-06,0.025
-1.216e-06,0
-1.212e-06,0
-1.208e-06,0.025
-1.204e-06,0
-1.200e-06,0.025
-1.196e-06,0.05
-1.192e-06,0.025
-1.188e-06,0
-1.184e-06,0
-1.180e-06,0.025
-1.176e-06,0
-1.172e-06,0.025
-1.168e-06,0.025
-1.164e-06,0
-1.160e-06,0.025
-1.156e-06,0
-1.152e-06,0.025
-1.148e-06,0
-1.144e-06,0.025
-1.140e-06,0.025
-1.136e-06,0
-1.132e-06,0.025
-1.128e-06,0
-1.124e-06,0
-1.120e-06,0
-1.116e-06,0.025
-1.112e-06,-0.025
-1.108e-06,0
-1.104e-06,0.025
-1.100e-06,0
-1.096e-06,0
-1.092e-06,0.025
-1.088e-06,0.025
-1.084e-06,0
-1.080e-06,0
-1.076e-06,0
-1.072e-06,0
-1.068e-06,0
-1.064e-06,0.025
-1.060e-06,0.025
-1.056e-06,0.025
-1.052e-06,0.025
-1.048e-06,0
-1.044e-06,0
-1.040e-06,0.025
-1.036e-06,0.025
-1.032e-06,0.025
-1.028e-06,0
-1.024e-06,0
-1.020e-06,0.025
-1.016e-06,0.025
-1.012e-06,0
-1.008e-06,0.025
-1.004e-06,0
-1.000e-06,-0.025
-9.960e-07,0
-9.920e-07,0
-9.880e-07,0.025
-9.840e-07,0
-9.800e-07,0.025
-9.760e-07,0
-9.720e-07,0.025
-9.680e-07,0.025
-9.640e-07,0
-9.600e-07,0
-9.560e-07,0.025
-9.520e-07,0.025
-9.480e-07,0
-9.440e-07,0
-9.400e-07,0.025
-9.360e-07,0
-9.320e-07,0
-9.280e-07,0
-9.240e-07,0.025
-9.200e-07,0.025
-9.160e-07,0
-9.120e-07,0
-9.080e-07,0.025
-9.040e-07,0.025
-9.000e-07,0.025
-8.960e-07,0
-8.920e-07,0
-8.880e-07,-0.025
-8.840e-07,0.025
-8.800e-07,-0.025
-8.760e-07,0
-8.720e-07,0.025
-8.680e-07,0.025
-8.640e-07,0
-8.600e-07,0
-8.560e-07,0
-8.520e-07,0
-8.480e-07,0
-8.440e-07,0
-8.400e-07,0.025
-8.360e-07,0.025
-8.320e-07,0.025
-8.280e-07,0.025
-8.240e-07,0
-8.200e-07,0
-8.160e-07,0
-8.120e-07,0.025
-8.080e-07,0.025
-8.040e-07,0
-8.000e-07,0
-7.960e-07,0.025
-7.920e-07,0.025
-7.880e-07,0
-7.840e-07,0.025
-7.800e-07,0.025
-7.760e-07,0.025
-7.720e-07,0
-7.680e-07,0.025
-7.640e-07,0.025
-7.600e-07,0
-7.560e-07,0.025
-7.520e-07,0.025
-7.480e-07,0
-7.440e-07,0
-7.400e-07,0
-7.360e-07,0.025
-7.320e-07,0
-7.280e-07,0
-7.240e-07,0
-7.200e-07,0
-7.160e-07,0
-7.120e-07,0
-7.080e-07,0.025
-7.040e-07,0
-7.000e-07,0.025
-6.960e-07,0
-6.920e-07,0.025
-6.880e-07,0.025
-6.840e-07,0.025
-6.800e-07,0.025
-6.760e-07,0.025
-6.720e-07,0
-6.680e-07,0.025
-6.640e-07,0
-6.600e-07,0.05
-6.560e-07,0
-6.520e-07,0.025
-6.480e-07,0
-6.440e-07,0
-6.400e-07,0.025
-6.360e-07,0
-6.320e-07,0
-6.280e-07,0.025
-6.240e-07,0.025
-6.200e-07,0.025
-6.160e-07,0.025
-6.120e-07,0
-6.080e-07,0.025
-6.040e-07,0
-6.000e-07,0
-5.960e-07,0.025
-5.920e-07,0.025
-5.880e-07,0.025
-5.840e-07,0
-5.800e-07,0.025
-5.760e-07,0
-5.720e-07,0.025
-5.680e-07,0.025
-5.640e-07,0.025
-5.600e-07,0.025
-5.560e-07,0
-5.520e-07,0
-5.480e-07,0.025
-5.440e-07,0.05
-5.400e-07,0
-5.360e-07,0.025
-5.320e-07,0.05
-5.280e-07,0.025
-5.240e-07,0.025
-5.200e-07,0.025
-5.160e-07,0.025
-5.120e-07,0.05
-5.080e-07,0.05
-5.040e-07,0.05
-5.000e-07,0.025
-4.960e-07,0.05
-4.920e-07,0.025
-4.880e-07,0.05
-4.840e-07,0.025
-4.800e-07,0.025
-4.760e-07,0.025
-4.720e-07,0.05
-4.680e-07,0.05
-4.640e-07,0.05
-4.600e-07,0.05
-4.560e-07,0.05
-4.520e-07,0.05
-4.480e-07,0.025
-4.440e-07,0.05
-4.400e-07,0.05
-4.360e-07,0.025
-4.320e-07,0.05
-4.280e-07,0.05
-4.240e-07,0.05
-4.200e-07,0.05
-4.160e-07,0.05
-4.120e-07,0.025
-4.080e-07,0.05
-4.040e-07,0.05
-4.000e-07,0.025
-3.960e-07,0.025
-3.920e-07,0.025
-3.880e-07,0.05
-3.840e-07,0.05
-3.800e-07,0.05
-3.760e-07,0.05
-3.720e-07,0.05
-3.680e-07,0.05
-3.640e-07,0.025
-3.600e-07,0.025
-3.560e-07,0.05
-3.520e-07,0.05
-3.480e-07,0.05
-3.440e-07,0.05
-3.400e-07,0.025
-3.360e-07,0.025
-3.320e-07,0.025
-3.280e-07,0.025
-3.240e-07,0
-3.200e-07,0
-3.160e-07,0
-3.120e-07,0
-3.080e-07,0
-3.040e-07,0
-3.000e-07,0
-2.960e-07,-0.025
-2.920e-07,0
-2.880e-07,-0.025
-2.840e-07,0
-2.800e-07,-0.025
-2.760e-07,-0.025
-2.720e-07,-0.025
-2.680e-07,-0.05
-2.640e-07,-0.025
-2.600e-07,-0.025
-2.560e-07,-0.025
-2.520e-07,-0.05
-2.480e-07,-0.025
-2.440e-07,-0.05
-2.400e-07,-0.05
-2.360e-07,-0.05
-2.320e-07,-0.05
-2.280e-07,-0.05
-2.240e-07,-0.075
-2.200e-07,-0.075
-2.160e-07,-0.075
-2.120e-07,-0.075
-2.080e-07,-0.05
-2.040e-07,-0.05
-2.000e-07,-0.075
-1.960e-07,-0.1
-1.920e-07,-0.075
-1.880e-07,-0.1
-1.840e-07,-0.075
-1.800e-07,-0.05
-1.760e-07,-0.1
-1.720e-07,-0.075
-1.680e-07,-0.05
-1.640e-07,-0.075
-1.600e-07,-0.1
-1.560e-07,-0.075
-1.520e-07,-0.075
-1.480e-07,-0.075
-1.440e-07,-0.05
-1.400e-07,-0.05
-1.360e-07,-0.075
-1.320e-07,-0.05
-1.280e-07,-0.075
-1.240e-07,-0.05
-1.200e-07,-0.1
-1.160e-07,-0.075
-1.120e-07,-0.075
-1.080e-07,-0.05
-1.040e-07,-0.075
-1.000e-07,-0.075
-9.600e-08,-0.05
-9.200e-08,-0.075
-8.800e-08,-0.05
-8.400e-08,-0.05
-8.000e-08,-0.025
-7.600e-08,-0.025
-7.200e-08,-0.025
-6.800e-08,-0.05
-6.400e-08,-0.025
-6.000e-08,-0.025
-5.600e-08,0
-5.200e-08,0
-4.800e-08,0
-4.400e-08,0
-4.000e-08,0
-3.600e-08,0
-3.200e-08,0
-2.800e-08,0
-2.400e-08,0.025
-2.000e-08,0
-1.600e-08,0.025
-1.200e-08,0.05
-8.000e-09,0.05
-4.000e-09,0.05
-1.197e-20,0.075
4.000e-09,0.05
8.000e-09,0.075
1.200e-08,0.075
1.600e-08,0.075
2.000e-08,0.075
2.400e-08,0.1
2.800e-08,0.1
3.200e-08,0.125
3.600e-08,0.1
4.000e-08,0.1
4.400e-08,0.1
4.800e-08,0.125
5.200e-08,0.125
5.600e-08,0.125
6.000e-08,0.125
6.400e-08,0.15
6.800e-08,0.15
7.200e-08,0.125
7.600e-08,0.15
8.000e-08,0.15
8.400e-08,0.15
8.800e-08,0.15
9.200e-08,0.15
9.600e-08,0.15
1.000e-07,0.15
1.040e-07,0.15
1.080e-07,0.175
1.120e-07,0.15
1.160e-07,0.15
1.200e-07,0.15
1.240e-07,0.15
1.280e-07,0.15
1.320e-07,0.175
1.360e-07,0.15
1.400e-07,0.15
1.440e-07,0.15
1.480e-07,0.15
1.520e-07,0.15
1.560e-07,0.125
1.600e-07,0.15
1.640e-07,0.15
1.680e-07,0.125
1.720e-07,0.15
1.760e-07,0.125
1.800e-07,0.125
1.840e-07,0.125
1.880e-07,0.125
1.920e-07,0.125
1.960e-07,0.1
2.000e-07,0.1
2.040e-07,0.075
2.080e-07,0.075
2.120e-07,0.1
2.160e-07,0.075
2.200e-07,0.075
2.240e-07,0.075
2.280e-07,0.075
2.320e-07,0.05
2.360e-07,0.05
2.400e-07,0.025
2.440e-07,0.05
2.480e-07,0.025
2.520e-07,0.025
2.560e-07,0
2.600e-07,0
2.640e-07,0
2.680e-07,0
2.720e-07,-0.025
2.760e-07,-0.025
2.800e-07,-0.05
2.840e-07,-0.05
2.880e-07,-0.05
2.920e-07,-0.05
2.960e-07,-0.075
3.000e-07,-0.05
3.040e-07,-0.075
3.080e-07,-0.05
3.120e-07,-0.1
3.160e-07,-0.1
3.200e-07,-0.1
3.240e-07,-0.075
3.280e-07,-0.125
3.320e-07,-0.125
3.360e-07,-0.125
3.400e-07,-0.125
3.440e-07,-0.1
3.480e-07,-0.15
3.520e-07,-0.15
3.560e-07,-0.15
3.600e-07,-0.125
3.640e-07,-0.125
3.680e-07,-0.15
3.720e-07,-0.15
3.760e-07,-0.15
3.800e-07,-0.15
3.840e-07,-0.15
3.880e-07,-0.15
3.920e-07,-0.15
3.960e-07,-0.125
4.000e-07,-0.125
4.040e-07,-0.15
4.080e-07,-0.15
4.120e-07,-0.125
4.160e-07,-0.15
4.200e-07,-0.125
4.240e-07,-0.15
4.280e-07,-0.15
4.320e-07,-0.125
4.360e-07,-0.15
4.400e-07,-0.125
4.440e-07,-0.125
4.480e-07,-0.125
4.520e-07,-0.125
4.560e-07,-0.125
4.600e-07,-0.1
4.640e-07,-0.1
4.680e-07,-0.1
4.720e-07,-0.1
4.760e-07,-0.075
4.800e-07,-0.1
4.840e-07,-0.1
4.880e-07,-0.1
4.920e-07,-0.075
4.960e-07,-0.075
5.000e-07,-0.075
5.040e-07,-0.05
5.080e-07,-0.05
5.120e-07,-0.05
5.160e-07,-0.05
5.200e-07,-0.025
5.240e-07,-0.025
5.280e-07,-0.025
5.320e-07,-0.025
5.360e-07,0
5.400e-07,0.025
5.440e-07,0.025
5.480e-07,0.025
5.520e-07,0.025
5.560e-07,0.025
5.600e-07,0.025
5.640e-07,0.025
5.680e-07,0.075
5.720e-07,0.075
5.760e-07,0.075
5.800e-07,0.075
5.840e-07,0.075
5.880e-07,0.1
5.920e-07,0.075
5.960e-07,0.1
6.000e-07,0.125
6.040e-07,0.1
6.080e-07,0.125
6.120e-07,0.125
6.160e-07,0.125
6.200e-07,0.125
6.240e-07,0.125
6.280e-07,0.15
6.320e-07,0.125
6.360e-07,0.125
6.400e-07,0.15
6.440e-07,0.175
6.480e-07,0.15
6.520e-07,0.15
6.560e-07,0.15
6.600e-07,0.175
6.640e-07,0.15
6.680e-07,0.15
6.720e-07,0.15
6.760e-07,0.175
6.800e-07,0.15
6.840e-07,0.15
6.880e-07,0.15
6.920e-07,0.175
6.960e-07,0.175
7.000e-07,0.15
7.040e-07,0.15
7.080e-07,0.175
7.120e-07,0.15
7.160e-07,0.15
7.200e-07,0.15
7.240e-07,0.15
7.280e-07,0.15
7.320e-07,0.15
7.360e-07,0.15
7.400e-07,0.125
7.440e-07,0.1
7.480e-07,0.125
7.520e-07,0.125
7.560e-07,0.1
7.600e-07,0.075
7.640e-07,0.1
7.680e-07,0.1
7.720e-07,0.125
7.760e-07,0.075
7.800e-07,0.1
7.840e-07,0.1
7.880e-07,0.075
7.920e-07,0.05
7.960e-07,0.075
8.000e-07,0.05
8.040e-07,0.075
8.080e-07,0.05
8.120e-07,0.025
8.160e-07,0.025
8.200e-07,0
8.240e-07,0
8.280e-07,0
8.320e-07,-0.025
8.360e-07,0
8.400e-07,-0.025
8.440e-07,-0.025
8.480e-07,-0.025
8.520e-07,-0.05
8.560e-07,-0.05
8.600e-07,-0.05
8.640e-07,-0.05
8.680e-07,-0.075
8.720e-07,-0.075
8.760e-07,-0.075
8.800e-07,-0.075
8.840e-07,-0.075
8.880e-07,-0.1
8.920e-07,-0.075
8.960e-07,-0.1
9.000e-07,-0.1
9.040e-07,-0.075
9.080e-07,-0.125
9.120e-07,-0.125
9.160e-07,-0.1
9.200e-07,-0.1
9.240e-07,-0.125
9.280e-07,-0.1
9.320e-07,-0.1
9.360e-07,-0.125
9.400e-07,-0.15
9.440e-07,-0.15
9.480e-07,-0.125
9.520e-07,-0.125
9.560e-07,-0.125
9.600e-07,-0.125
9.640e-07,-0.125
9.680e-07,-0.125
9.720e-07,-0.15
9.760e-07,-0.125
9.800e-07,-0.15
9.840e-07,-0.125
9.880e-07,-0.15
9.920e-07,-0.15
9.960e-07,-0.125
1.000e-06,-0.125
1.004e-06,-0.125
1.008e-06,-0.125
1.012e-06,-0.15
1.016e-06,-0.15
1.020e-06,-0.125
1.024e-06,-0.125
1.028e-06,-0.1
1.032e-06,-0.1
1.036e-06,-0.125
1.040e-06,-0.075
1.044e-06,-0.075
1.048e-06,-0.1
1.052e-06,-0.1
1.056e-06,-0.075
1.060e-06,-0.075
1.064e-06,-0.075
1.068e-06,-0.05
1.072e-06,-0.05
1.076e-06,-0.05
1.080e-06,-0.05
1.084e-06,-0.05
1.088e-06,-0.05
1.092e-06,-0.05
1.096e-06,-0.025
1.100e-06,-0.025
1.104e-06,-0.025
1.108e-06,0.025
1.112e-06,0
1.116e-06,0
1.120e-06,0.025
1.124e-06,0
1.128e-06,0.025
1.132e-06,0.05
1.136e-06,0.05
1.140e-06,0.025
1.144e-06,0.05
1.148e-06,0.05
1.152e-06,0.05
1.156e-06,0.075
1.160e-06,0.05
1.164e-06,0.075
1.168e-06,0.075
1.172e-06,0.1
1.176e-06,0.1
1.180e-06,0.075
1.184e-06,0.1
1.188e-06,0.1
1.192e-06,0.125
1.196e-06,0.125
1.200e-06,0.125
1.204e-06,0.125
1.208e-06,0.125
1.212e-06,0.125
1.216e-06,0.125
1.220e-06,0.15
1.224e-06,0.125
1.228e-06,0.15
1.232e-06,0.125
1.236e-06,0.15
1.240e-06,0.15
1.244e-06,0.125
1.248e-06,0.15
1.252e-06,0.15
1.256e-06,0.15
1.260e-06,0.125
1.264e-06,0.15
1.268e-06,0.15
1.272e-06,0.15
1.276e-06,0.15
1.280e-06,0.15
1.284e-06,0.15
1.288e-06,0.15
1.292e-06,0.15
1.296e-06,0.15
1.300e-06,0.125
1.304e-06,0.15
1.308e-06,0.15
1.312e-06,0.15
1.316e-06,0.15
1.320e-06,0.15
1.324e-06,0.125
1.328e-06,0.125
1.332e-06,0.125
1.336e-06,0.1
1.340e-06,0.125
1.344e-06,0.125
1.348e-06,0.125
1.352e-06,0.1
1.356e-06,0.1
1.360e-06,0.1
1.364e-06,0.075
1.368e-06,0.1
1.372e-06,0.1
1.376e-06,0.075
1.380e-06,0.05
1.384e-06,0.05
1.388e-06,0.05
1.392e-06,0.05
1.396e-06,0.05
1.400e-06,0.05
1.404e-06,0.05
1.408e-06,0.025
1.412e-06,0.025
1.416e-06,0.025
1.420e-06,0
1.424e-06,0
1.428e-06,-0.025
1.432e-06,0
1.436e-06,-0.025
1.440e-06,0
1.444e-06,-0.025
1.448e-06,-0.025
1.452e-06,-0.025
1.456e-06,-0.025
1.460e-06,-0.075
1.464e-06,-0.05
1.468e-06,-0.05
1.472e-06,-0.05
1.476e-06,-0.075
1.480e-06,-0.1
1.484e-06,-0.1
1.488e-06,-0.075
1.492e-06,-0.1
1.496e-06,-0.075
1.500e-06,-0.1
1.504e-06,-0.1
1.508e-06,-0.1
1.512e-06,-0.125
1.516e-06,-0.1
1.520e-06,-0.125
1.524e-06,-0.1
1.528e-06,-0.125
1.532e-06,-0.125
1.536e-06,-0.125
1.540e-06,-0.125
1.544e-06,-0.125
1.548e-06,-0.15
1.552e-06,-0.125
1.556e-06,-0.15
1.560e-06,-0.125
1.564e-06,-0.125
1.568e-06,-0.125
1.572e-06,-0.125
1.576e-06,-0.15
1.580e-06,-0.125
1.584e-06,-0.15
1.588e-06,-0.1
1.592e-06,-0.1
1.596e-06,-0.125
1.600e-06,-0.125
1.604e-06,-0.125
1.608e-06,-0.125
1.612e-06,-0.125
1.616e-06,-0.125
1.620e-06,-0.1
1.624e-06,-0.1
1.628e-06,-0.1
1.632e-06,-0.1
1.636e-06,-0.075
1.640e-06,-0.05
1.644e-06,-0.075
1.648e-06,-0.075
1.652e-06,-0.075
1.656e-06,-0.05
1.660e-06,-0.05
1.664e-06,-0.075
1.668e-06,-0.05
1.672e-06,-0.05
1.676e-06,-0.05
1.680e-06,-0.025
1.684e-06,-0.025
1.688e-06,0
1.692e-06,0
1.696e-06,-0.025
1.700e-06,0
1.704e-06,0.025
1.708e-06,0
1.712e-06,0
1.716e-06,0.025
1.720e-06,0.05
1.724e-06,0.05
1.728e-06,0.05
1.732e-06,0.025
1.736e-06,0.075
1.740e-06,0.05
1.744e-06,0.075
1.748e-06,0.075
1.752e-06,0.1
1.756e-06,0.1
1.760e-06,0.1
1.764e-06,0.1
1.768e-06,0.1
1.772e-06,0.1
1.776e-06,0.125
1.780e-06,0.125
1.784e-06,0.125
1.788e-06,0.125
1.792e-06,0.125
1.796e-06,0.15
1.800e-06,0.175
1.804e-06,0.15
1.808e-06,0.15
1.812e-06,0.15
1.816e-06,0.15
1.820e-06,0.15
1.824e-06,0.175
1.828e-06,0.175
1.832e-06,0.15
1.836e-06,0.15
1.840e-06,0.15
1.844e-06,0.15
1.848e-06,0.175
1.852e-06,0.175
1.856e-06,0.175
1.860e-06,0.15
1.864e-06,0.15
1.868e-06,0.175
1.872e-06,0.15
1.876e-06,0.15
1.880e-06,0.15
1.884e-06,0.175
1.888e-06,0.175
1.892e-06,0.175
1.896e-06,0.175
1.900e-06,0.15
1.904e-06,0.15
1.908e-06,0.15
1.912e-06,0.15
1.916e-06,0.15
1.920e-06,0.125
1.924e-06,0.125
1.928e-06,0.125
1.932e-06,0.125
1.936e-06,0.125
1.940e-06,0.125
1.944e-06,0.1
1.948e-06,0.1
1.952e-06,0.1
1.956e-06,0.1
1.960e-06,0.075
1.964e-06,0.1
1.968e-06,0.1
1.972e-06,0.075
1.976e-06,0.05
1.980e-06,0.05
1.984e-06,0.025
1.988e-06,0.025
1.992e-06,0.025
1.996e-06,0.025
2.000e-06,0.025
2.004e-06,0.025
2.008e-06,0
2.012e-06,0
2.016e-06,0
2.020e-06,0
2.024e-06,-0.025
